Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_hom_ttnb_het_2 count	srpk3_wt_ttnb_wt_6 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_wt_4 count	srpk3_hom_ttnb_het_8 count	srpk3_wt_ttnb_wt_3 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count
ENSDARG00000032049	3.934206554388069e-6	5.8151081083522e-4	0.3364801661000246	20	36419947	36617313	-1	protein_coding	enah	ENAH actin regulator [Source:ZFIN;Acc:ZDB-GENE-010323-11]	914	1362	1473	861	1663	1408	1221	1501	903	1011	1232	1057	1032.101769816071	1110.566726307881	1412.5072509531296	1090.58158863758	1404.192958568568	1042.9257357241881	1230.7680459531111	1079.136520123953	1292.4971033533811	1049.2017259039442	1281.6707934201454	1253.810335740668
ENSDARG00000101936	4.027558284822955e-6	5.915412503645664e-4	-0.3714091075753338	15	33966739	33978714	1	protein_coding	tmem106ba	transmembrane protein 106Ba [Source:ZFIN;Acc:ZDB-GENE-040426-1336]	760	1121	728	739	897	1334	683	1118	551	798	710	609	858.2027845297747	914.0567549127275	698.1027010820627	936.0508641151818	757.4029367624807	988.112877454593	688.4640257051391	803.7805659550828	788.6665602964707	828.153291069582	738.6252137405058	722.3940344995902
ENSDARG00000040628	4.127846610728645e-6	6.024579147708738e-4	0.5470859660611296	15	42560354	42575208	1	protein_coding	zgc:110333	zgc:110333 [Source:ZFIN;Acc:ZDB-GENE-050417-331]	237	348	491	247	490	426	406	356	306	252	331	365	267.6237630704692	283.75713711831327	470.8357503177099	312.86138489370757	413.74296434070857	315.54429220064213	409.24801528006805	255.9444378175398	437.9890516347006	261.5220919167101	344.3449940114189	432.9619418593603
ENSDARG00000087492	4.165597572362306e-6	6.04167857901498e-4	0.7825609200834702	21	44041088	44081540	-1	protein_coding	FO704810.1	arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1-like [Source:NCBI gene;Acc:100005008]	99	163	196	116	271	141	218	206	108	103	155	157	111.79220482690485	132.90923376518694	187.9507272144015	146.93085282457523	228.82519048231026	104.4407164326069	219.74400820456856	148.10268031014942	154.58437116518846	106.89196614056009	161.2491663799696	186.23294485457416
ENSDARG00000076554	4.257091095933831e-6	6.136028321257173e-4	0.6332567069733873	22	603382	607812	-1	protein_coding	cdkn1a	cyclin-dependent kinase inhibitor 1A [Source:ZFIN;Acc:ZDB-GENE-070705-7]	405	557	656	371	810	415	639	458	395	353	501	414	457.33174701915624	454.174498203737	629.0595767992213	469.9253999820466	683.9424512570897	307.3964348902969	644.1120240491712	329.27683292256523	565.3780241689763	366.33848589920103	521.1989184281598	491.0855998076032
ENSDARG00000058799	4.297237991608988e-6	6.155660792177666e-4	0.4751623340490817	23	6077503	6126003	1	protein_coding	mybpha	myosin binding protein Ha [Source:ZFIN;Acc:ZDB-GENE-040426-1531]	577	810	861	516	1055	711	869	940	544	565	700	571	651.5565877285263	660.4691984650394	825.640694548978	653.5889660127656	890.813933427444	526.6478679686774	875.9520327053673	675.808347046313	778.6472029061345	586.3491346545286	728.2220417159917	677.3185446621774
ENSDARG00000041140	4.336353275752671e-6	6.173583688166655e-4	-0.6250244575798848	18	20468157	20482855	1	protein_coding	ddb2	damage-specific DNA binding protein 2 [Source:NCBI gene;Acc:100004133]	407	503	269	313	327	523	267	423	211	398	224	199	459.59017539949775	410.1432183060677	257.95278377894897	396.459973569759	276.11010069267695	387.3935793918682	269.1360100487147	304.1137561708408	302.0120584801367	413.03885945575644	233.03105334911734	236.0532230959252
ENSDARG00000099476	4.405712729086787e-6	6.234083511657804e-4	0.6961717621846674	6	19263433	19271210	-1	protein_coding	zgc:174863	zgc:174863 [Source:ZFIN;Acc:ZDB-GENE-080204-87]	260	257	380	163	545	385	382	289	272	238	395	307	293.5956894443966	209.55627655001868	364.3942670483294	206.4631811241876	460.18350115446157	285.1750058620827	385.0560143768128	207.77511946423877	389.3236014530672	246.9930868102262	410.92529496830963	364.16251000225645
ENSDARG00000092719	5.002163373477697e-6	6.99963906905598e-4	1.6603104622358755	12	46264190	46282243	-1	unprocessed_pseudogene	AL954655.2	NA	41	66	136	53	188	44	180	18	137	68	163	187	46.297781797001	53.816008763818026	130.4147903120337	67.13219999743522	158.7421985633739	32.59142924138088	181.4400067744144	12.941010900886843	196.09313749658165	70.56945337435035	169.57170399958093	221.81885788411063
ENSDARG00000104642	5.007067506090204e-6	6.99963906905598e-4	1.2398858074679966	12	44162747	44171241	-1	protein_coding	si:dkey-31i7.2	si:dkey-31i7.2 [Source:ZFIN;Acc:ZDB-GENE-131121-104]	59	92	206	56	190	181	260	168	137	100	230	308	66.62363722007461	75.01625464047362	197.54005003146278	70.93213584634665	160.43094535660128	134.0692884702259	262.08000978526525	120.7827684082772	196.09313749658165	103.77860790345639	239.27295656382586	365.34870710324105
ENSDARG00000103950	5.655746266243826e-6	7.85911663799127e-4	-2.025081534964872	10	21793670	21820057	1	protein_coding	pcdh1gc6	protocadherin 1 gamma c 6 [Source:ZFIN;Acc:ZDB-GENE-041118-17]	101	194	17	119	18	121	63	33	9	20	26	7	114.05063320724636	158.18645000273784	16.30184878900421	150.73078867348664	15.198721139046437	89.62643041379742	63.50400237104504	23.72518665162588	12.882030930432371	20.75572158069128	27.048247263736837	8.30337970689184
ENSDARG00000075504	6.683111552219633e-6	9.181732727056459e-4	1.6509533084294323	11	1584747	1607337	1	protein_coding	si:dkey-40c23.2	si:dkey-40c23.2 [Source:ZFIN;Acc:ZDB-GENE-030131-5958]	10	22	43	13	87	29	45	24	24	20	29	52	11.292141901707561	17.938669587939344	41.23408811336359	16.466388678616187	73.46048550539112	21.48071472727376	45.3600016936036	17.254681201182457	34.35208248115299	20.75572158069128	30.169198871091087	61.68224925119654
ENSDARG00000043085	6.686688058573393e-6	9.181732727056459e-4	4.223430308708406	15	942531	952891	-1	protein_coding	alox5b.1	arachidonate 5-lipoxygenase b, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-131219-3]	0	1	17	1	29	2	11	1	20	1	6	23	0	0.815394072179061	16.30184878900421	1.266645282970476	24.48682850179704	1.481428601880949	11.088000413991992	0.7189450500492691	28.626735400960822	1.0377860790345639	6.2419032147085005	27.28253332264462
ENSDARG00000092947	6.7904936917571066e-6	9.269423330053847e-4	-1.1192838588379928	19	5362420	5364649	-1	protein_coding	cyt1	type I cytokeratin, enveloping layer [Source:ZFIN;Acc:ZDB-GENE-991008-6]	4209	7408	2055	3609	3421	9816	2933	10108	2896	5194	5377	2888	4752.862526428713	6040.439286702484	1970.6058389060972	4571.322826240448	2888.601389815437	7270.8515780316975	2956.464110385319	7267.096565898012	4145.151286059127	5390.260894505524	5593.785597581268	3425.737227643377
ENSDARG00000003684	7.297596250617623e-6	9.903392900107166e-4	0.6834822821271581	6	21157195	21189295	-1	protein_coding	obsl1a	obscurin like cytoskeletal adaptor 1a [Source:ZFIN;Acc:ZDB-GENE-060503-649]	220	260	340	182	445	221	318	282	212	180	349	238	248.42712183756635	212.00245876655586	326.0369757800842	230.52944150062663	375.7461614930925	163.69786050784487	320.5440119681321	202.7425041138939	303.4433952501847	186.8014942262215	363.07070365554443	282.3149100343226
ENSDARG00000020761	7.417974659625216e-6	9.97229331172166e-4	-0.8019573828827281	11	13524504	13533782	1	protein_coding	arrdc2	arrestin domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-030131-7146]	994	933	492	719	582	1030	561	1017	828	775	676	984	1122.4389050297316	760.762669343064	471.794682599416	910.7179584557723	491.42531682916814	762.9357299686887	565.4880211135916	731.1671159001066	1185.146845599778	804.284211251787	703.2544288571577	1167.217947368796
ENSDARG00000090882	7.434313293664773e-6	9.97229331172166e-4	1.7235935177376502	22	6182981	6194580	-1	protein_coding	si:rp71-36a1.5	si:rp71-36a1.5 [Source:ZFIN;Acc:ZDB-GENE-091204-428]	16	13	52	9	58	17	30	10	31	13	23	38	18.0674270427321	10.600122938327793	49.864478648718766	11.399807546734284	48.97365700359408	12.592143115988067	30.240001129069068	7.189450500492691	44.37143987148928	13.49121902744933	23.927295656382586	45.07548983741285
ENSDARG00000061222	7.991289836794068e-6	0.0010657808732910524	1.0505959049527231	6	52947186	53036902	1	protein_coding	uba7	ubiquitin-like modifier activating enzyme 7 [Source:ZFIN;Acc:ZDB-GENE-121120-4]	29	60	89	31	120	68	82	37	36	21	43	31	32.74721151495193	48.92364433074366	85.34497307184557	39.26600377208476	101.32480759364292	50.36857246395227	82.65600308612211	26.600966851822957	51.528123721729486	21.79350765972584	44.73363970541092	36.772110130521014
ENSDARG00000089441	8.838772734444463e-6	0.0011720717718601043	-0.428748047428175	16	22695211	22713192	-1	protein_coding	si:ch211-105c13.3	si:ch211-105c13.3 [Source:ZFIN;Acc:ZDB-GENE-030131-4483]	925	1312	757	791	983	1454	775	1581	723	930	836	713	1044.5231259079494	1069.797022698928	725.9117372515404	1001.9164188296465	830.0190488712582	1076.99859356745	781.2000291676176	1136.6521241278945	1034.8564847447337	965.1410535021445	869.7051812493844	845.7585330019833
ENSDARG00000090344	9.045046909548985e-6	0.001191330443852631	4.195649293598176	11	21096339	21099783	1	protein_coding	il19l	interleukin 19 like [Source:ZFIN;Acc:ZDB-GENE-071121-1]	0	2	18	0	22	2	14	0	5	0	4	11	0	1.630788144358122	17.26078107071034	0	18.576214725501202	1.481428601880949	14.112000526898898	0	7.1566838502402055	0	4.161268809805667	13.048168110830037
ENSDARG00000093044	9.086679676028428e-6	0.001191330443852631	-0.7167229000535191	24	20909922	20915050	-1	protein_coding	si:ch211-161h7.5	si:ch211-161h7.5 [Source:ZFIN;Acc:ZDB-GENE-091204-265]	1051	1458	683	856	951	1855	743	854	434	993	446	417	1186.8041138694648	1188.844557237071	654.9507484052868	1084.2483622227276	802.9991001796201	1374.0250282445802	748.9440279632772	613.9790727420758	621.2001582008498	1030.521576481322	463.9814722933319	494.64419111055685
ENSDARG00000092778	9.78625773190692e-6	0.0012758421175653482	3.9757339223376547	3	5083407	5113772	1	protein_coding	si:ch73-338o16.4	si:ch73-338o16.4 [Source:ZFIN;Acc:ZDB-GENE-131119-14]	0	2	43	5	32	0	16	1	13	3	4	28	0	1.630788144358122	41.23408811336359	6.33322641485238	27.01994869163811	0	16.128000602170168	0.7189450500492691	18.607378010624537	3.1133582371036916	4.161268809805667	33.21351882756736
ENSDARG00000003632	1.0161782714095006e-5	0.0013173984897390432	1.071981689296383	11	36243774	36249902	1	protein_coding	zgc:172270	zgc:172270 [Source:ZFIN;Acc:ZDB-GENE-080204-67]	50	46	126	44	113	58	83	62	79	46	86	56	56.4607095085378	37.50812732023681	120.82546749497239	55.73239245070094	95.41419381734708	42.96142945454752	83.66400312375775	44.57459310305468	113.07560483379525	47.73815963558994	89.46727941082185	66.42703765513473
ENSDARG00000092726	1.0547473409773203e-5	0.0013598037108177607	-1.269306350236188	21	11503212	11505881	1	protein_coding	si:dkey-184p9.7	si:dkey-184p9.7 [Source:ZFIN;Acc:ZDB-GENE-091204-97]	92	91	44	76	39	90	30	125	53	61	36	59	103.88770549570957	74.20086056829456	42.19302039506972	96.26504150575617	32.930562467933946	66.66428708464271	30.240001129069068	89.86813125615863	75.86084881254618	63.3049508211084	37.451419288251	69.98562895808838
ENSDARG00000079302	1.0685333283963763e-5	0.001369965989987089	0.40104159079806245	2	31762852	31767827	-1	protein_coding	and2	actinodin2 [Source:ZFIN;Acc:ZDB-GENE-041105-2]	5009	5621	7038	3445	7248	6472	6290	5968	3053	3666	4342	3651	5656.233878565317	4583.330079718502	6748.965398647743	4363.5929998332895	6120.018378656032	4793.902955686751	6340.320236728148	4290.6640586940375	4369.87115895667	3804.523765740711	4517.057293044051	4330.805615694588
ENSDARG00000044975	1.1104608929755551e-5	0.0014158986528786117	-0.5125500753957776	11	11468566	11471857	-1	protein_coding	krt94	keratin 94 [Source:ZFIN;Acc:ZDB-GENE-061027-116]	1690	2505	1194	1443	1717	2045	1227	2318	1067	1633	1216	1116	1908.3719813885778	2042.5621508085478	1144.9651443571192	1827.769143326397	1449.7891219857074	1514.7607454232705	1236.8160461789248	1666.5146260142058	1527.23633364126	1694.704667063443	1265.0257181809227	1323.7959646987565
ENSDARG00000101334	1.1599340982109883e-5	0.0014708978515346554	0.5487514325532173	15	43604032	43625549	-1	protein_coding	ctsc	cathepsin C [Source:ZFIN;Acc:ZDB-GENE-030619-9]	521	773	903	456	1126	727	737	716	673	590	688	761	588.320593078964	630.2996177944142	865.9158503806354	577.5902490345371	950.764444587016	538.499296783725	742.8960277374634	514.7646558352767	963.2896462423317	612.2937866303927	715.7382352865748	902.6959938492416
ENSDARG00000093382	1.2151777764929781e-5	0.001532576928331307	-0.7125506383295447	10	27006266	27009584	-1	protein_coding	uqcc3	ubiquinol-cytochrome c reductase complex assembly factor 3 [Source:NCBI gene;Acc:558925]	185	287	127	190	159	279	150	187	141	145	147	107	208.9046251815899	234.01809871539052	121.78439977667851	240.66260376439044	134.25537006157685	206.6592899623924	151.20000564534533	134.44272435921332	201.8184845767738	150.47898146001177	152.92662876035826	126.92308980534672
ENSDARG00000043175	1.3563942775344047e-5	0.0017014316542953187	2.9201821198150104	22	7462997	7470338	1	protein_coding	cela1.1	chymotrypsin like elastase family member 1, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-050522-187]	6	2	24	2	22	4	35	0	10	5	9	5	6.775285141024537	1.630788144358122	23.01437476094712	2.533290565940952	18.576214725501202	2.962857203761898	35.28000131724725	0	14.313367700480411	5.18893039517282	9.36285482206275	5.930985504922744
ENSDARG00000010729	1.5356223395630404e-5	0.0019158952694569849	5.473094433683678	10	4367430	4375190	-1	protein_coding	CABZ01073795.1	interferon-induced protein 44 [Source:NCBI gene;Acc:795887]	0	2	23	0	46	0	2	2	5	1	5	10	0	1.630788144358122	22.05544247924099	0	38.841176244229786	0	2.016000075271271	1.4378901000985382	7.1566838502402055	1.0377860790345639	5.201586012257084	11.861971009845488
ENSDARG00000055252	1.5781750952844678e-5	0.001958456217174939	0.9710300682879952	17	33433566	33441020	1	protein_coding	snap23.2	synaptosome associated protein 23.2 [Source:ZFIN;Acc:ZDB-GENE-051030-75]	31	51	73	32	95	55	82	46	77	53	103	110	35.00563989529344	41.58509768113211	70.00205656454749	40.53264905505523	80.21547267830064	40.739286551726096	82.65600308612211	33.07147230226638	110.21293129369917	55.002662188831884	107.15267185249593	130.48168110830036
ENSDARG00000038489	1.605518702361545e-5	0.001981790798244788	0.7616008300196728	22	36656680	36661461	1	protein_coding	b3gnt7	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 [Source:ZFIN;Acc:ZDB-GENE-021210-4]	161	175	258	105	351	201	224	296	175	131	261	263	181.80348461749173	142.6939626313357	247.40452868018156	132.99775471189997	296.3750622114055	148.88357448903537	225.79200843038237	212.80773481458365	250.4839347584072	135.94997635352786	271.5227898398198	311.9698375589363
ENSDARG00000068947	1.6557846444115324e-5	0.002033023198847303	-3.15035312513603	18	15706160	15718931	1	protein_coding	si:ch211-264e16.1	si:ch211-264e16.1 [Source:ZFIN;Acc:ZDB-GENE-060503-226]	13	49	0	17	5	75	7	136	1	45	15	3	14.67978447221983	39.95430953677399	0	21.53296981049809	4.2218669830684545	55.553572570535586	7.056000263449449	97.7765268067006	1.4313367700480413	46.70037355655538	15.604758036771251	3.5585913029536465
ENSDARG00000002165	1.7048977614268408e-5	0.0020823082869300667	0.6580628126824853	24	12945803	12954482	1	protein_coding	psme1	proteasome activator subunit 1 [Source:ZFIN;Acc:ZDB-GENE-991110-17]	158	188	231	124	372	206	218	201	159	148	200	186	178.41584204697946	153.29408556966348	221.51335707411604	157.06401508833903	314.10690354029305	152.58714599373775	219.74400820456856	144.50795505990308	227.58254643763854	153.59233969711545	208.06344049028334	220.63266078312608
ENSDARG00000062662	1.784640325478615e-5	0.0021576000662997365	0.8256365342221536	23	13814978	13822642	1	protein_coding	lmod3	leiomodin 3 (fetal) [Source:NCBI gene;Acc:100149390]	145	321	348	176	489	239	348	200	244	162	287	176	163.73605757475963	261.7414971694786	333.7084340337333	222.92956980280377	412.89859094409485	177.0307179247734	350.7840130972012	143.78901000985383	349.24617189172204	168.12134480359936	298.5710371035566	208.7706897732806
ENSDARG00000093521	1.7851383811494847e-5	0.0021576000662997365	-1.7096758200145428	8	13597405	13600274	-1	protein_coding	b3gnt3.3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-081105-12]	31	48	11	22	13	37	8	72	22	43	17	10	35.00563989529344	39.13891546459493	10.54825509876743	27.86619622535047	10.976854155977982	27.406429134797555	8.064000301085084	51.76404360354737	31.489408941056904	44.62480139848625	17.685392441674086	11.861971009845488
ENSDARG00000016188	2.0065785697477526e-5	0.0024126768025682045	0.5438673693609938	22	17691381	17781213	-1	protein_coding	SBNO2	si:ch73-63e15.2 [Source:ZFIN;Acc:ZDB-GENE-091204-463]	324	498	640	379	772	652	627	777	569	524	577	660	365.865397615325	406.0662479451724	613.7166602919232	480.05856224581044	651.8562621857694	482.9457242131894	632.0160235975435	558.6203038882821	814.4306221573354	543.7999054141114	600.2630258144675	782.8900866498022
ENSDARG00000088549	2.021313869195267e-5	0.0024178664767291426	-0.7762621623685021	18	6126506	6143192	1	protein_coding	si:ch1073-390k14.1	si:ch1073-390k14.1 [Source:ZFIN;Acc:ZDB-GENE-141215-14]	150	163	85	131	101	224	110	181	58	171	79	69	169.3821285256134	132.90923376518694	81.50924394502105	165.93053206913237	85.28171305798278	165.92000341066628	110.88000413991992	130.12905405891772	83.0175326627864	177.46141951491043	82.18505899366193	81.84759996793386
ENSDARG00000024443	2.0541499024357185e-5	0.0024445437249191425	0.3820408074362147	14	4276387	4293280	1	protein_coding	gnpda2	glucosamine-6-phosphate deaminase 2 [Source:ZFIN;Acc:ZDB-GENE-091117-41]	447	534	610	385	704	622	657	714	394	488	566	508	504.758743006328	435.42043454361857	584.9486918407393	487.65843394363327	594.4388712160385	460.7242951849752	662.2560247266126	513.3267657351781	563.9466873989282	506.4396065688672	588.8195365875018	602.5881273001507
ENSDARG00000091253	2.0723497367075996e-5	0.0024536197954100284	0.7030348599084807	8	1015243	1051527	-1	protein_coding	smyd1b	SET and MYND domain containing 1b [Source:ZFIN;Acc:ZDB-GENE-060522-1]	475	500	690	346	1044	487	574	484	509	419	620	493	536.3767403311092	407.6970360895305	661.6632743772298	438.2592679077847	881.5258260646933	360.7278645580111	578.5920216028549	347.96940422384625	728.550415954453	434.83236711548227	644.9966655198784	584.7951707853825
ENSDARG00000101706	2.1799716615786377e-5	0.0025592993102200937	0.9676564624487832	7	16548219	16562202	-1	protein_coding	csrp3	cysteine and glycine-rich protein 3 (cardiac LIM protein) [Source:ZFIN;Acc:ZDB-GENE-041010-119]	52	85	105	52	195	75	98	61	86	40	94	77	58.71913788887932	69.30849613522018	100.68788957914366	65.86555471446475	164.65281233966974	55.553572570535586	98.78400368829229	43.85564805300542	123.09496222413154	41.51144316138256	97.78981703043317	91.33717677581026
