Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_9 count	srpk3_wt_ttnb_het_3 count	srpk3_hom_ttnb_wt_4 count	srpk3_wt_ttnb_wt_2 count	srpk3_hom_ttnb_wt_8 count	srpk3_hom_ttnb_wt_6 count	srpk3_wt_ttnb_het_9 count	srpk3_hom_ttnb_het_2 count	srpk3_wt_ttnb_wt_6 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_7 count	srpk3_wt_ttnb_wt_4 count	srpk3_hom_ttnb_het_8 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_1 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count
ENSDARG00000009862	3.958657198729567e-6	8.27393480889641e-4	-0.5755514256992479	10	39283985	39294725	1	protein_coding	dcps	decapping enzyme, scavenger [Source:ZFIN;Acc:ZDB-GENE-040311-1]	267	390	215	213	179	263	173	310	417	229	354	174	216	397	111	195	264	259	344	165	231	210	134	286.49139359721755	302.1569176159154	196.09901765464465	315.8550161743183	194.82876623846568	316.93377990377047	219.73535934686217	223.649989313424	309.1769252824943	183.73966515707062	249.27907696943652	166.93187223432778	206.36635892071664	271.3017204354762	151.18553362739902	192.20928445771804	315.60964533193857	250.16667864827272	369.89030236538906	216.19792365953757	231.75787668189884	207.77524092524092	151.34790329146796
ENSDARG00000087285	4.168883068498526e-6	8.638852136388613e-4	2.080298195156014	6	14301214	14312611	1	protein_coding	tmem182b	transmembrane protein 182b [Source:ZFIN;Acc:ZDB-GENE-131121-565]	6	6	18	4	20	2	9	28	4	24	5	17	20	9	6	2	3	9	13	11	33	18	2	6.438008844881294	4.648567963321775	16.417592175737692	5.931549599517715	21.768577233348122	2.4101428129564297	11.431319272380113	20.2006441960512	2.965725901990353	19.256558793754124	3.5208909176474084	16.309435793009037	19.107996196362652	6.1504168360687315	8.172191006886433	1.971377276489416	3.586473242408393	8.693050609399439	13.978412589389702	14.413194910635838	33.10826809741412	17.80930636502065	2.2589239297234025
ENSDARG00000102474	4.441649198178336e-6	9.126083458460488e-4	0.27985700612074027	4	107287	119689	-1	protein_coding	dusp16	dual specificity phosphatase 16 [Source:ZFIN;Acc:ZDB-GENE-040426-2360]	412	536	538	293	491	335	417	728	530	644	640	497	547	556	403	395	406	473	376	393	533	499	419	442.0766073485155	415.27207139007857	490.7035883637154	434.48600816467257	534.4185710786963	403.69892117020197	529.6511262869452	525.2167490973312	392.9586820137218	516.7176609657357	450.67403745886827	476.81115230149953	522.6036959705185	379.95908453935715	548.8988292958721	389.34701210665963	485.36937880593587	456.86810424954825	404.29870258542525	514.9441454436258	534.7486938158098	493.7135486747391	473.2445632770528
ENSDARG00000095245	4.66557061622795e-6	9.505610049617366e-4	3.2675579384563	24	5826005	5838323	1	protein_coding	si:ch211-157j23.2	si:ch211-157j23.2 [Source:ZFIN;Acc:ZDB-GENE-030131-5686]	1	0	15	2	22	0	5	12	4	10	0	6	8	4	11	1	4	9	9	6	8	3	16	1.0730014741468823	0	13.681326813114742	2.9657747997588575	23.945434956682934	0	6.3507329291000625	8.6574189411648	2.965725901990353	8.023566164064219	0	5.756271456356131	7.64319847854506	2.733518593808325	14.982350179291794	0.985688638244708	4.781964323211191	8.693050609399439	9.677362561885179	7.861742678528638	8.026246811494332	2.9682177275034416	18.07139143778722
ENSDARG00000094281	4.737065958431399e-6	9.527758368675242e-4	1.726974087523502	8	20880848	20892051	1	protein_coding	si:ch73-196i15.3	si:ch73-196i15.3 [Source:ZFIN;Acc:ZDB-GENE-091116-4]	24	2	40	17	62	1	30	79	30	105	31	68	28	81	43	37	38	28	61	47	78	65	40	25.752035379525175	1.5495226544405918	36.483538168305984	25.209085797950287	67.48258942337917	1.2050714064782149	38.10439757460038	56.994674696001596	22.242944264927647	84.2474447226743	21.829523689413932	65.23774317203615	26.751194674907712	55.35375152461858	58.567368882686104	36.470479615054195	45.42866107050631	27.045046340353807	65.59101291944398	61.583650981807665	78.25590641206973	64.31138409590791	45.17847859446805
ENSDARG00000005916	4.755037173065392e-6	9.527758368675242e-4	0.26331988890888175	8	8291492	8339372	1	protein_coding	srpk3	SRSF protein kinase 3 [Source:ZFIN;Acc:ZDB-GENE-101025-2]	316	436	445	247	383	319	311	587	449	521	459	442	429	508	278	308	306	368	333	331	437	423	349	339.0684658304148	337.795938668049	405.879362122404	366.2731877702189	416.8682540186165	384.41777866655053	395.0155881900239	423.49207653864477	332.90273249841715	418.0277971477458	323.2177862400321	424.04533061823497	409.86651841197886	347.1568614136573	378.64484998573806	303.59210057937	365.8202707256561	355.4491804732215	358.0624147897516	433.7061377654965	438.4337320778779	418.5186995779853	394.1822257367337
ENSDARG00000029290	5.168299709825619e-6	0.0010136233734627216	0.7305098875335073	20	26538137	26541177	1	protein_coding	stx11b.1	syntaxin 11b, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1893]	147	258	340	204	336	127	248	469	323	434	247	334	386	333	338	156	179	248	356	262	362	321	295	157.7312166995917	199.88842242283633	310.11007443060083	302.5090295754034	365.71209752024845	153.04406862273328	314.99635328336313	338.36079028385757	239.482366585721	348.2227715203871	173.93201133178198	320.4324444038246	368.78432658979915	227.56542293454305	460.3667600546024	153.76742756617443	213.99290346370077	239.5418390145623	382.7934524479026	343.2960969624172	363.1876682201185	317.5992968428683	333.19127963420186
ENSDARG00000089441	5.175111785351374e-6	0.0010136233734627216	-0.36119019430112004	16	22695211	22713192	-1	protein_coding	si:ch211-105c13.3	si:ch211-105c13.3 [Source:ZFIN;Acc:ZDB-GENE-030131-4483]	925	1312	757	645	556	791	582	1286	1188	983	1454	775	823	1581	723	930	861	990	785	633	911	836	713	992.5263635858661	1016.4868613130282	690.4509598351907	956.4623729222315	605.1664470870777	953.2114825242679	739.2253129472473	927.7867298614943	880.8205928911349	788.7165539275127	1023.8750788518664	743.5183964460002	786.2940434803231	1080.4232242027404	984.7490163298152	916.6904335675785	1029.3178205712088	956.2355670339382	844.0810678977628	829.4138525847713	913.988855658917	827.1433400642924	805.3063809463929
ENSDARG00000019498	5.184132741158073e-6	0.0010136233734627216	-0.5171571606678255	10	39264802	39283883	-1	protein_coding	cry5	cryptochrome circadian regulator 5 [Source:ZFIN;Acc:ZDB-GENE-010426-8]	391	494	271	200	266	301	233	359	517	360	605	252	248	405	147	446	264	361	324	167	164	279	160	419.543576391431	382.73209564682617	247.175971090273	296.57747997588575	289.52207720353	362.72649334994264	295.94415449606294	259.0011166565136	383.3200728322531	288.8483819063119	426.02780103533644	241.7634011669575	236.93915283489687	276.7687576230929	200.2186796687176	439.61713265713973	315.60964533193857	348.687918888133	348.3850522278664	218.81850455238043	164.5380596356338	276.0442486578201	180.7139143778722
ENSDARG00000103650	5.509501258767324e-6	0.001058181187219121	1.1875348390340958	12	44119432	44307963	-1	protein_coding	si:ch73-329n5.1	si:ch73-329n5.1 [Source:ZFIN;Acc:ZDB-GENE-131121-475]	29	39	181	75	78	33	75	217	109	141	105	204	165	103	171	94	81	125	162	131	198	155	203	31.117042750259586	30.21569176159154	165.08801021158456	111.21655499095715	84.89745121005767	39.76735641378109	95.26099393650094	156.5549925193968	80.81603082923712	113.13228291330549	73.93870927059558	195.71322951610844	157.64096861999187	70.38810379056437	232.90744369626336	92.65473199500255	96.83477754502661	120.73681401943664	174.1925261139332	171.6480484812086	198.64960858448472	153.35791592101117	229.28077886692535
ENSDARG00000069559	5.523659601268811e-6	0.001058181187219121	0.6084159485516203	1	45121393	45135878	1	protein_coding	muc13a	mucin 13a, cell surface associated [Source:ZFIN;Acc:ZDB-GENE-061207-26]	181	252	360	244	434	156	295	485	298	406	385	325	391	363	246	205	203	323	298	271	347	351	310	194.2132668205857	195.23985445951456	328.3518435147538	361.8245255705806	472.3781259636542	187.9911394106015	374.6932428169037	349.904015538744	220.9465796982813	325.7567862610073	271.10860065885043	311.79803721929045	373.56132563888985	248.0668123881055	335.05983128234374	202.06617084016514	242.68468940296793	311.9839274262243	320.428227049087	355.0887109802102	348.1384554485666	347.2814741179027	350.13320910712736
ENSDARG00000095724	5.542957755282671e-6	0.001058181187219121	1.1777616850527897	8	23190986	23194408	-1	protein_coding	si:ch211-196c10.15	si:ch211-196c10.15 [Source:ZFIN;Acc:ZDB-GENE-141216-138]	65	30	95	37	178	28	71	200	123	195	121	167	124	243	69	111	80	94	148	122	160	149	77	69.74509581954734	23.242839816608875	86.6484031497267	54.86683379553886	193.74033737679827	33.741999381390016	90.18040759322089	144.29031568608	91.19607148620335	156.45954019925227	85.20556020706728	160.2162222019123	118.46957641744844	166.06125457385573	93.98019657919399	109.41143884516258	95.63928646422382	90.79408414261636	159.13885101766738	159.85543446341563	160.52493622988663	147.42148046600428	86.968571294351
ENSDARG00000001431	6.435312980597645e-6	0.0012168669552601217	0.2709916039911815	7	6969909	7133475	1	protein_coding	actn3b	actinin alpha 3b [Source:ZFIN;Acc:ZDB-GENE-030131-2040]	9365	13825	13832	7164	12006	9344	8996	15791	11826	16602	14175	12867	12810	15207	9119	9460	9032	11480	9891	8803	11533	13550	9608	10048.658805385552	10711.07534882059	12616.007498600207	10623.405332736227	13067.676913178877	11260.18722213244	11426.238686036833	11392.441874994447	8768.168629234478	13320.724545579416	9981.725751530403	12344.324138155724	12238.671563770278	10392.154314010799	12420.368298632897	9324.614517794937	10797.675441810869	11088.46899954506	10635.42145551181	11534.486799847933	11570.838059620517	13406.450069223878	10851.870558391225
ENSDARG00000103747	6.474565363108092e-6	0.0012168669552601217	-0.2136192575387473	25	18563476	18577586	1	protein_coding	cav1	caveolin 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2415]	1564	1850	1365	1060	1131	1272	1031	1927	2055	1656	2147	1401	1509	2412	1039	1578	1295	1464	1329	1029	1339	1324	1199	1678.174305565724	1433.3084553575472	1245.0007399934416	1571.8606438721945	1231.0130425458362	1532.8508290402892	1309.521129980433	1390.2371916353807	1523.6416821475439	1328.7025567690346	1511.8705600377973	1344.0893850591565	1441.698313015562	1648.3117120664199	1415.151076025834	1555.4166711501491	1548.160949639623	1414.069565795642	1429.023871638378	1348.2888693676614	1343.3930600738638	1309.9734237381856	1354.2248958691798
ENSDARG00000053483	6.635576365125344e-6	0.0012375349920958766	-0.5048919010207304	6	43450221	43474757	1	protein_coding	zgc:113054	zgc:113054 [Source:ZFIN;Acc:ZDB-GENE-050320-9]	793	711	592	454	324	577	337	815	770	541	873	479	459	945	296	667	447	675	655	366	527	514	353	850.8901689984776	550.8553036536304	539.9563648909285	673.2308795452606	352.65095118023953	695.3262015379299	428.03939942134423	587.983036420776	570.902236133143	434.0749294758742	614.7475542212376	459.5423379324311	438.52851270652286	645.7937677872168	403.16142300639734	657.4543217092203	534.3845131188506	651.9787957049579	704.2969420038658	479.56630339024696	528.7290087071891	508.5546373122564	398.7000735961805
ENSDARG00000019342	7.5899236979403606e-6	0.001404715267607359	0.3636655316911628	24	25683071	25691020	-1	protein_coding	chrnd	cholinergic receptor, nicotinic, delta (muscle) [Source:ZFIN;Acc:ZDB-GENE-030131-6665]	220	351	324	176	297	228	243	542	364	482	357	327	337	375	250	227	200	302	252	282	340	325	263	236.0603243123141	271.9412258543239	295.51665916327846	260.98818237877947	323.2633719152196	274.756280677033	308.64562035426303	391.02675550927677	269.88105708112215	386.73588910789533	251.39161152002498	313.71679437140915	321.9697359087107	256.26736816953047	340.507958620268	223.7513208815487	239.09821616055953	291.70014267095894	270.966151732785	369.501905890846	341.1154894885091	321.55692047953954	297.04849675862744
ENSDARG00000117735	7.946155709193008e-6	0.0014595041300710947	0.9944305056979934	7	980292	989868	1	lincRNA	CR926130.1	NA	29	19	49	22	83	39	57	93	59	90	54	64	76	42	42	28	39	65	55	48	73	72	72	31.117042750259586	14.720465217185621	44.692334256174824	32.623522797347434	90.3395955183947	46.997784852650376	72.39835539174071	67.0949967940272	43.74445705435771	72.21209547657797	38.025621910592015	61.40022886779873	72.61038554617808	28.701945234987413	57.20533704820503	27.599281870851822	46.62415215130911	62.783143290107056	59.1394378781872	62.893941428229105	73.23950215488578	71.2372254600826	81.32126147004249
ENSDARG00000057440	8.64751103762772e-6	0.0015763827451675495	0.7072471958738561	13	18332685	18345854	-1	protein_coding	si:dkey-228d14.5	si:dkey-228d14.5 [Source:ZFIN;Acc:ZDB-GENE-090313-252]	34	37	71	20	49	35	34	82	51	77	49	48	70	65	50	45	40	58	47	50	50	39	51	36.482050120993996	28.666169107150946	64.75828024874312	29.657747997588572	53.333014221702896	42.17749922673752	43.18498391788042	59.1590294312928	37.813005250377	61.78145946329448	34.5047309929446	46.050171650849045	66.87798668726928	44.41967714938528	68.1015917240536	44.35598872101186	47.81964323211191	56.0218817050186	50.537337823178156	65.51452232107198	50.16404257183957	38.58683045754474	57.60256020794676
ENSDARG00000039997	8.862887645819182e-6	0.0016035873953200452	0.3501826549890129	19	25088150	25149598	-1	protein_coding	ptp4a3a	protein tyrosine phosphatase 4A3a [Source:ZFIN;Acc:ZDB-GENE-040426-2220]	601	1157	1178	677	893	667	772	1477	1077	1444	1219	1141	1136	1290	947	836	668	852	689	792	1100	1338	991	644.8738859622763	896.3988555938823	1074.4401990566112	1003.9147697183732	971.9669734689936	803.7826281209692	980.5531642530497	1065.5839813417008	798.5216991109025	1158.6029540908733	858.3932057224382	1094.6509552837242	1085.3341839533987	881.5597465031848	1289.8441472535753	824.0357015725758	798.5880419762689	822.9421243564801	740.8558672376543	1037.7500335657803	1103.6089365804705	1323.825106466535	1119.2968071779458
ENSDARG00000029479	9.319222583064076e-6	0.0016645230540091932	-0.3401596936842979	8	8686130	8698607	-1	protein_coding	zgc:86609	zgc:86609 [Source:ZFIN;Acc:ZDB-GENE-050102-7]	335	439	299	234	250	290	190	371	483	365	413	276	276	473	199	317	255	382	367	202	257	287	190	359.4554938392056	340.1202226497099	272.7144478080872	346.9956515717863	272.1072154168515	349.4707078786823	241.32785130580237	267.6585355976784	358.1114026653351	292.86016498834397	290.82558979767595	264.78848699238205	263.6903475098046	323.2385737178344	271.04433506173336	312.4632983235724	304.8502256047134	368.97170364339837	394.6213400235401	264.6786701771308	257.8431788192554	283.95949593116256	214.59777332372323
ENSDARG00000043571	9.336982278624469e-6	0.0016645230540091932	0.2874595207228912	8	12925385	12948930	1	protein_coding	KIF2A	zgc:103670 [Source:ZFIN;Acc:ZDB-GENE-040912-111]	394	589	620	347	513	335	511	746	711	722	667	541	609	628	391	436	318	397	382	460	604	605	527	422.76258081387164	456.33442173275427	565.4948416087427	514.5619277581617	558.3640060353792	403.69892117020197	649.0449053540264	538.2028775090783	527.1577790787852	579.3014770454366	469.6868484141643	519.0238096481112	581.8384841792428	429.16241922790704	532.5544472820992	429.7602462746927	380.16616369528964	383.46012132573077	410.750277626682	602.7336053538622	605.9816342678221	598.5905750465274	595.2264554821165
ENSDARG00000042630	9.566716192349696e-6	0.0016930294458650979	-0.5087859556152159	20	30894093	30901034	-1	protein_coding	hebp2	heme binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-040426-914]	528	688	399	323	398	450	311	502	699	441	707	311	386	699	270	512	652	552	683	401	436	414	295	566.5447783495539	533.0357931275636	363.9232932288522	478.97263016105546	433.1946869436276	542.2821329151966	395.0155881900239	362.1686923720608	518.2606013728142	353.839267835232	497.8539757553436	298.36673715445943	368.78432658979915	477.68237426800476	367.7485953098895	504.6725827812905	779.4601846834241	533.1737707098322	734.4042921963975	525.4264690149973	437.4304512264411	409.614046395475	333.19127963420186
ENSDARG00000008433	9.909662763048098e-6	0.0017410128528268197	0.5697328337623807	8	11204059	11229523	-1	protein_coding	unc45b	unc-45 myosin chaperone B [Source:NCBI gene;Acc:266640]	400	449	610	268	535	325	380	915	626	752	367	567	549	416	323	372	265	352	370	524	466	523	321	429.2005896587529	347.86783592191284	556.3739570666662	397.41382316768687	582.3094409920623	391.64820710541983	482.65570261160474	660.128194263816	464.13610366149027	603.3721755376292	258.43339335531977	543.9676526256544	524.5144955901548	284.2859337560658	439.9362825373863	366.67617342703136	316.8051364127414	339.9948682787336	397.8471275441685	686.5921939248344	467.5288767695448	517.4592904947667	362.5572907206061
ENSDARG00000007125	1.0128308645997818e-5	0.0017666247706634322	0.5880169251162485	8	6903327	6918721	-1	protein_coding	asb6	ankyrin repeat and SOCS box containing 6 [Source:ZFIN;Acc:ZDB-GENE-050522-338]	63	71	98	40	106	47	70	126	76	120	108	101	80	94	61	34	53	68	62	59	82	88	69	67.59909287125359	55.00805423264101	89.38466851234965	59.315495995177145	115.37345933674504	56.638356104476095	88.91026100740088	90.9028988822304	56.34879213781671	96.28279396877062	76.05124382118403	96.89723618199487	76.43198478545061	64.23768695449563	83.0839419033454	33.51341370032007	63.36102728254828	65.68082682657354	66.66627542632011	77.30713633886495	82.2690298178169	87.06772000676763	77.93287557545739
ENSDARG00000101706	1.028057262760422e-5	0.0017803748811161737	0.7860815355676962	7	16548219	16562202	-1	protein_coding	csrp3	cysteine and glycine-rich protein 3 (cardiac LIM protein) [Source:ZFIN;Acc:ZDB-GENE-041010-119]	52	85	105	41	80	52	75	108	70	195	75	98	98	61	86	40	42	68	70	71	59	94	77	55.796076655637876	65.85471281372514	95.7692876918032	60.798383395056575	87.07430893339249	62.663713136867166	95.26099393650094	77.9167704704832	51.90020328483118	156.45954019925227	52.81336376471113	94.0191004538168	93.629181362177	41.68615855557695	117.13473776537221	39.42754552978832	50.2106253937175	65.68082682657354	75.26837548132917	93.03062169592222	59.1935702347707	93.0041554617745	86.968571294351
ENSDARG00000068888	1.1842588482471872e-5	0.0020363372890605	0.5953802910648837	9	48270379	48281941	-1	protein_coding	klhl41a	kelch-like family member 41a [Source:NCBI gene;Acc:100148315]	111	174	186	68	171	107	115	307	187	317	153	182	140	240	118	151	96	137	107	119	141	183	163	119.10316363030394	134.80847093633147	169.64845248262282	100.83634319180115	186.12133534512643	128.942640493169	146.06685736930143	221.4856345781328	138.647685918049	254.34704740083575	107.7392620800107	174.60690084280265	133.75597337453857	164.01111562849948	160.71975646876652	148.8389843749509	114.76714375706858	132.32754816530255	115.05308823574602	155.92456312415132	141.4626000525876	181.06128137770995	184.10230027245728
ENSDARG00000110710	1.2339231627128226e-5	0.002106793456336083	-1.4430708396713767	3	10743236	10749691	-1	protein_coding	CU210890.1	NA	7	31	7	19	5	26	4	9	25	13	30	7	15	26	9	31	10	24	15	6	5	11	11	7.511010319028176	24.01760114382917	6.384619179453547	28.174860597709145	5.4421443083370304	31.331856568433583	5.08058634328005	6.4930642058735994	18.535786887439706	10.430636013283484	21.12534550588445	6.715650032415486	14.330997147271988	17.76787085975411	12.258286510329649	30.556347785585945	11.954910808027977	23.181468291731836	16.128937603141964	7.861742678528638	5.016404257183957	10.883465000845954	12.424081613478712
ENSDARG00000058944	1.3495204465738711e-5	0.0022880505753275176	-1.0010774663049133	8	10033326	10048059	-1	protein_coding	si:dkey-8e10.3	si:dkey-8e10.3 [Source:ZFIN;Acc:ZDB-GENE-081104-442]	67	120	43	62	71	157	47	66	107	80	285	56	87	261	48	129	131	126	96	57	79	99	60	71.89109876784111	92.9713592664355	39.21980353092893	91.93901879252458	77.27844917838583	189.19621081707973	59.69688953354059	47.6158041764064	79.33316787824194	64.18852931251375	200.69078230590227	53.72520025932389	83.11978345417754	178.3620882459932	65.37752805509146	127.15383433356733	156.6093315851665	121.70270853159214	103.22520066010857	74.68655544602207	79.25918726350653	97.95118500761357	67.76771789170208
