Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count
ENSDARG00000026049	1.4662743835064389e-6	1.746192861864538e-4	6.550575866242619	15	5086338	5106171	1	protein_coding	mxf	myxovirus (influenza virus) resistance F [Source:ZFIN;Acc:ZDB-GENE-030721-9]	42	55	1	22	6	2	0	0	0	0	0	1	43.69485401447578	62.185916882152675	1.3568153974316317	16.47611250807648	5.947978525593763	2.6310560448486715	0	0	0	0	0	0.8047644920223097
ENSDARG00000088116	1.4669259695411028e-6	1.746192861864538e-4	-0.5815345529248088	8	25302172	25307014	1	protein_coding	gstm.3	glutathione S-transferase mu tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-050309-24]	194	173	122	336	277	208	319	324	490	287	426	420	201.82861140019764	195.60297492022568	165.53147848665907	251.63517285062258	274.5983419315787	273.6298286642618	399.12401384834385	331.66881487707866	347.9782626520955	319.813897557736	311.2116159529956	338.00108664937005
ENSDARG00000112959	1.5690643525726574e-6	1.8575704990576248e-4	0.34821751026093967	22	26585096	26595027	-1	protein_coding	SRL	wu:fb80c09 [Source:NCBI gene;Acc:103909608]	1528	1400	1207	2267	1727	1073	1144	1374	1685	1046	1560	1542	1589.6604031933093	1582.9142479093407	1637.6761846999793	1697.7885025367898	1712.0264856167382	1411.5615680613123	1431.3412910423365	1406.5214556824262	1196.6191276913896	1165.593508172097	1139.6481710954768	1240.9468466984015
ENSDARG00000076472	1.5751435902085953e-6	1.8575704990576248e-4	0.6471987673417946	7	19835569	19848037	1	protein_coding	ovol1a	ovo-like zinc finger 1a [Source:ZFIN;Acc:ZDB-GENE-031010-37]	141	171	126	158	166	128	83	107	138	112	120	113	146.68986704859725	193.34166885178377	170.9587400763856	118.32844437618562	164.5607392080941	168.38758687031498	103.8473139480017	109.53260244397352	98.00204131834526	124.80542343716527	87.6652439304213	90.93838759852099
ENSDARG00000075048	1.67532385859952e-6	1.9665665016106864e-4	-0.5093893514978155	14	34068075	34092744	1	protein_coding	lonrf1	LON peptidase N-terminal domain and ring finger 1 [Source:ZFIN;Acc:ZDB-GENE-101021-4]	941	1140	748	1599	1132	993	1303	1512	1781	1734	2587	1954	978.9728006576597	1288.9444590118917	1014.8979172788605	1197.513813655195	1122.18528182869	1306.3193262673653	1630.277711737906	1547.7878027597005	1264.7944607824124	1932.255395000398	1889.916550399999	1572.509817411593
ENSDARG00000103650	1.7114738384124479e-6	1.9997428190298442e-4	1.348357530235694	12	44119432	44307963	-1	protein_coding	si:ch73-329n5.1	si:ch73-329n5.1 [Source:ZFIN;Acc:ZDB-GENE-131121-475]	198	78	131	217	165	75	33	94	103	29	105	39	205.99002606824297	88.1909366692347	177.74281706354375	162.5143824660271	163.56940945382848	98.66460168182519	41.28869108775971	96.22490308162159	73.14645112890987	32.31568999712315	76.70708843911864	31.385815188870076
ENSDARG00000102435	1.733703726626822e-6	2.016424678377205e-4	0.7652787070603111	7	45975537	45976956	1	protein_coding	plekhf1	pleckstrin homology domain containing, family F (with FYVE domain) member 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1289]	501	539	358	757	450	451	300	237	321	427	438	323	521.2171871726754	609.4219854450962	485.73991228052415	566.9280531188134	446.0983894195322	593.3031381133754	375.3517371614519	242.60959606749273	227.9612700231075	475.8206768541926	319.9781403460377	259.93893092320604
ENSDARG00000025094	1.8764692322621998e-6	2.1725058166213734e-4	0.328584082176738	6	42932757	42949184	-1	protein_coding	edem1	ER degradation enhancer, mannosidase alpha-like 1 [Source:ZFIN;Acc:ZDB-GENE-040426-808]	561	469	379	686	474	423	319	397	639	400	558	504	583.6384071933551	530.2762730496291	514.2330356265884	513.7551445700211	469.8903035219073	556.468353485494	399.12401384834385	406.3966651425933	453.7920608871205	445.7336551327331	407.643384276459	405.60130397924405
ENSDARG00000006588	1.9356348307104227e-6	2.230819142393762e-4	2.0045298338238107	1	45173421	45177401	-1	protein_coding	zgc:111983	zgc:111983 [Source:ZFIN;Acc:ZDB-GENE-050417-335]	4791	5110	3158	2319	1673	1601	914	994	1131	1158	476	646	4984.334418651273	5777.637004869094	4284.823025089093	1736.7320411922433	1658.4946788863942	2106.1603639013615	1143.5716258852235	1017.5271666290623	803.1906429786123	1290.3989316092623	347.73880092400447	519.8778618464121
ENSDARG00000090268	1.958525451730909e-6	2.2469870058206877e-4	-0.39850324329710174	19	5339364	5345932	-1	protein_coding	krtt1c19e	keratin type 1 c19e [Source:ZFIN;Acc:ZDB-GENE-050506-95]	25578	19129	14037	30256	20072	17527	21997	27547	47596	24491	37556	38431	26610.166094815748	21628.2618916127	19045.617733747815	22659.148183834634	19897.97082761967	23057.259649031334	27522.04054113486	28199.014948823722	33800.76201875335	27291.157369639415	27436.299175424185	30927.904192909384
ENSDARG00000100660	1.9732177126687197e-6	2.25364572543763e-4	0.7775570588329666	4	269443	277081	-1	protein_coding	si:ch73-252i11.1	si:ch73-252i11.1 [Source:ZFIN;Acc:ZDB-GENE-141210-7]	144	110	83	133	125	106	70	71	135	47	99	68	149.81092804963123	124.37183376430535	112.61567798682543	99.60558925337143	123.9162192832034	139.4459703769796	87.58207200433877	72.68051190207588	95.87156215925081	52.37370447809614	72.32382624259758	54.72398545751706
ENSDARG00000053113	2.1228908091934526e-6	2.4137173303632282e-4	0.3804275819494943	11	11120532	11193205	1	protein_coding	ly75	lymphocyte antigen 75 [Source:ZFIN;Acc:ZDB-GENE-050309-166]	488	414	332	492	418	344	272	325	494	299	478	411	507.6925895015281	468.0903561674765	450.4627119473017	368.46578881698304	414.3758372830322	452.5416397139715	340.3189083597164	332.6924840587981	350.8189015308881	333.185907211718	349.19988832284486	330.75820622116925
ENSDARG00000023217	2.142164029421785e-6	2.424757543124525e-4	0.3990157638453576	2	43159171	43196595	-1	protein_coding	crema	cAMP responsive element modulator a [Source:ZFIN;Acc:ZDB-GENE-030131-7031]	274	312	247	468	304	252	230	223	334	229	320	308	285.0569047611039	352.7637466769388	335.133403165613	350.49184789908145	301.36424529675065	331.5130616509326	287.76966515711314	228.27822752342144	237.19334637918348	255.1825175634897	233.77398381445678	247.86746354287138
ENSDARG00000093044	2.222172755547907e-6	0.00025041417874185413	-0.7273861785225766	24	20909922	20915050	-1	protein_coding	si:ch211-161h7.5	si:ch211-161h7.5 [Source:ZFIN;Acc:ZDB-GENE-091204-265]	649	551	519	685	771	443	856	993	854	1051	1855	1458	675.1895298903519	622.9898218557477	704.1871912670168	513.0062303651085	764.3152405387985	582.7789139339808	1071.0036233673427	1016.503497447343	606.4764006222237	1171.1651788612562	1355.1585624244292	1173.3466293685274
ENSDARG00000039754	2.238636458772208e-6	2.5115321863791745e-4	-0.5710137570623657	8	26007308	26032245	1	protein_coding	xpc	xeroderma pigmentosum, complementation group C [Source:ZFIN;Acc:ZDB-GENE-030131-8461]	256	303	206	494	276	222	347	385	533	535	640	557	266.3305387549	342.5878693689502	279.50397187091613	369.9636172268082	273.6070121773131	292.0472209782026	434.15684265007934	394.1126349619608	378.51513059911616	596.1687637400305	467.54796762891357	448.2538220564265
ENSDARG00000060457	2.263675822373004e-6	2.5284361443289653e-4	-0.33912063009639953	12	37275336	37299671	-1	protein_coding	pmp22b	peripheral myelin protein 22b [Source:ZFIN;Acc:ZDB-GENE-060421-4337]	1888	1582	1339	2073	1906	1291	1826	2092	3704	1887	3033	2687	1964.1877233173875	1788.6931001375551	1816.7758171609548	1552.4991467837517	1889.4745116302854	1698.3466769498175	2284.6409068560374	2141.51592815694	2630.431601761963	2102.7485180886683	2215.7390403413983	2162.402190063946
ENSDARG00000091140	2.509723003434534e-6	2.790966085617658e-4	2.243865350581918	3	25825043	25846962	1	protein_coding	pik3r6b	phosphoinositide-3-kinase, regulatory subunit 6b [Source:ZFIN;Acc:ZDB-GENE-120524-1]	17	12	8	11	13	11	5	1	3	2	5	2	17.686012339192576	13.567836410651493	10.854523179453054	8.23805625403824	12.887286805453153	14.470808246667694	6.255862286024199	1.0236691817193786	2.1304791590944623	2.2286682756636655	3.6527184971008873	1.6095289840446194
ENSDARG00000039117	2.6561655238118074e-6	2.940920386735737e-4	-0.34805639803168	12	19144833	19153177	-1	protein_coding	tefa	TEF transcription factor, PAR bZIP family member a [Source:ZFIN;Acc:ZDB-GENE-990415-264]	2833	2230	2360	3644	2837	2258	2926	3723	4211	3468	5095	4746	2947.3219386430924	2521.3562663127354	3202.0843379386506	2729.043362701395	2812.402512851584	2970.46227463415	3660.930609781361	3811.1203635412467	2990.482579648927	3864.510790000796	3722.120148545804	3819.412279137882
ENSDARG00000056654	2.8486620841422804e-6	3.140340310583805e-4	1.5899272537299889	22	22004082	22014961	1	protein_coding	gna15.3	guanine nucleotide binding protein (G protein), alpha 15 (Gq class), tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-050208-700]	51	72	25	49	43	28	13	19	5	18	18	29	53.05803701757773	81.40701846390895	33.92038493579079	36.696796040715796	42.62717943342197	36.834784627881405	16.265241943662915	19.449714452668193	3.5507985984907706	20.05801448097299	13.149786589563195	23.33817026864698
ENSDARG00000004196	2.9072606326789287e-6	3.1910646468213955e-4	0.3001615113691379	7	22911610	22956889	-1	protein_coding	tnfsf10l	TNF superfamily member 10, like [Source:ZFIN;Acc:ZDB-GENE-010801-1]	781	710	654	1118	812	516	517	648	936	598	920	755	812.5162139358472	802.76365429688	887.3572699202871	837.2860810922501	804.9597604636892	678.8124595709572	646.8561603749021	663.3376297541573	664.7094976374723	666.371814423436	672.1002034665632	607.5971914768438
ENSDARG00000095245	3.150197043962539e-6	3.4428123297271625e-4	3.61628939069749	24	5826005	5838323	1	protein_coding	si:ch211-157j23.2	si:ch211-157j23.2 [Source:ZFIN;Acc:ZDB-GENE-030131-5686]	8	22	6	12	8	5	0	1	4	1	0	0	8.322829336090624	24.874366752861068	8.14089238458979	8.986970458950806	7.9306380341250176	6.577640112121679	0	1.0236691817193786	2.8406388787926167	1.1143341378318328	0	0
ENSDARG00000068182	3.2301261010654053e-6	3.5150149052580833e-4	0.6375891988534204	1	56180416	56184928	1	protein_coding	crb3b	crumbs homolog 3b [Source:ZFIN;Acc:ZDB-GENE-060610-3]	146	125	95	135	112	91	71	88	119	68	87	102	151.8916353836539	141.3316292776197	128.897462756005	101.10341766319657	111.02893247775025	119.71305004061456	88.83324446154361	90.08288799130533	84.50900664408034	75.77472137256463	63.557301849555444	82.08597818627558
ENSDARG00000043502	3.348887260964027e-6	3.6286767735787563e-4	0.3474975504832826	8	13351698	13364879	-1	protein_coding	ccdc124	coiled-coil domain containing 124 [Source:NCBI gene;Acc:393537]	869	848	681	1171	939	731	502	666	944	768	1095	902	904.0673366328441	958.7937730193721	923.9912856509411	876.9785339526162	930.8586392554239	961.6509843921895	628.0885735168295	681.7636750251062	670.3907753950575	855.8086178548475	799.9453508650944	725.8975718041233
ENSDARG00000076839	3.408353113923974e-6	3.677395455469888e-4	0.8995093617872686	15	509126	516750	1	protein_coding	ftr86	finTRIM family, member 86 [Source:ZFIN;Acc:ZDB-GENE-060929-108]	162	81	140	181	128	153	60	103	139	65	81	96	168.53729405583516	91.58289577189757	189.95415564042844	135.55347108917465	126.89020854600028	201.27578743092337	75.07034743229038	105.437925717096	98.71220103804342	72.43171895906913	59.17403965303438	77.25739123414172
ENSDARG00000076386	3.902788989375479e-6	4.1930175773565787e-4	0.5651880366520249	7	1045637	1057216	1	protein_coding	epdl1	ependymin-like 1 [Source:ZFIN;Acc:ZDB-GENE-090710-3]	939	797	742	1063	753	527	534	683	749	544	714	546	976.892093323637	901.1304682741032	1006.7570248942707	796.0957998220589	746.4713049620173	693.283267817625	668.1260921473844	699.1660511143356	531.9096300539175	606.197770980517	521.6082013860067	439.40141264418105
ENSDARG00000062662	4.0080783366075505e-6	4.287967351252508e-4	0.6274129376450076	23	13814978	13822642	1	protein_coding	lmod3	leiomodin 3 (fetal) [Source:NCBI gene;Acc:100149390]	277	288	203	377	252	237	176	162	200	145	239	321	288.1779657621379	325.6280738556358	275.4335256786212	282.34065525203783	249.81509807493805	311.7801413145676	220.2063524680518	165.83440743853933	142.03194393963082	161.57844998561575	174.59994416142243	258.3294019391614
ENSDARG00000100788	4.256807569345286e-6	4.534930921039904e-4	0.5706544039206543	1	58922027	58935898	1	protein_coding	trip10b	thyroid hormone receptor interactor 10b [Source:ZFIN;Acc:ZDB-GENE-040426-969]	95	98	68	129	94	70	50	59	99	67	88	76	98.83359836607617	110.80399735365386	92.26344702535096	96.60993243372117	93.18499690096895	92.0869615697035	62.55862286024198	60.39648172144334	70.30581225011726	74.6603872347328	64.28784554897562	61.162101393695536
ENSDARG00000026925	4.287769855087745e-6	4.548803542918401e-4	2.537885798601436	5	43782267	43796971	1	protein_coding	nos2a	nitric oxide synthase 2a, inducible [Source:ZFIN;Acc:ZDB-GENE-040305-1]	16	41	12	20	12	28	1	1	6	11	7	1	16.64565867218125	46.35677440305926	16.28178476917958	14.978284098251343	11.895957051187526	36.834784627881405	1.2511724572048397	1.0236691817193786	4.260958318188925	12.25767551615016	5.113805895941242	0.8047644920223097
ENSDARG00000019498	4.3122963460856675e-6	4.5557614106250875e-4	-0.6569392716664636	10	39264802	39283883	-1	protein_coding	cry5	cryptochrome circadian regulator 5 [Source:ZFIN;Acc:ZDB-GENE-010426-8]	164	266	167	359	248	233	301	446	405	391	605	494	170.6180013898578	300.75370710277474	226.5881713710825	268.8601995636116	245.84977905787554	306.51802922487025	376.6029096186567	456.55645504684287	287.6146864777524	435.7046478922466	441.97893814920735	397.55365905902096
ENSDARG00000074656	4.33798741898197e-6	4.563886763829372e-4	0.9433304481720548	16	29509133	29513434	1	protein_coding	ctss2.1	cathepsin S, ortholog2, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-050522-559]	61	82	62	111	86	31	22	36	54	42	47	62	63.461573687691015	92.71354880611852	84.12255464076117	83.12947674529497	85.25435886684394	40.78136869515441	27.525794058506474	36.85209054189763	38.34862486370032	46.802033788936974	34.33555387274834	49.8953985053832
ENSDARG00000018283	4.71731127788453e-6	4.942455679783564e-4	0.4827112889532723	18	31073265	31075619	1	protein_coding	cyba	cytochrome b-245, alpha polypeptide [Source:ZFIN;Acc:ZDB-GENE-040426-1526]	236	262	196	347	213	154	130	196	235	167	246	206	245.52346541467344	296.2310949658909	265.9358178965998	259.8732291046608	211.15323765857858	202.5913154533477	162.65241943662915	200.6391596169982	166.8875341290662	186.09380101791606	179.71375005736365	165.7814853565958
ENSDARG00000005916	4.962823832457297e-6	5.178287994730649e-4	0.30898638130336264	8	8291492	8339372	1	protein_coding	srpk3	SRSF protein kinase 3 [Source:ZFIN;Acc:ZDB-GENE-101025-2]	437	383	331	587	429	311	319	308	508	316	459	436	454.63455248395036	433.0401121066268	449.10589654987007	439.612638283677	425.28046457995407	409.12921497396843	399.12401384834385	315.2901079695686	360.7611376066623	352.12958755485914	335.3195580338615	350.87731852172703
ENSDARG00000094792	5.102511462623129e-6	5.302220415361042e-4	0.48527796922699906	6	41463785	41501766	1	protein_coding	twf2a	twinfilin actin binding protein 2 [Source:NCBI gene;Acc:100310784]	490	486	335	741	608	481	378	349	538	274	585	517	509.77329683555075	549.4973746313855	454.5331581395966	554.9454258402124	602.7284905935013	632.7689787861055	472.9431888234294	357.2605444200631	382.0659291976069	305.3275537659222	427.36806416080384	416.0632423755341
ENSDARG00000088549	5.191982945621692e-6	5.373172554540328e-4	-0.5788960067116545	18	6126506	6143192	1	protein_coding	si:ch1073-390k14.1	si:ch1073-390k14.1 [Source:ZFIN;Acc:ZDB-GENE-141215-14]	77	90	77	134	124	84	131	171	181	150	224	163	80.10723235987226	101.7587730798862	104.47478560223564	100.354503458284	122.92488952893777	110.50435388364421	163.903591893834	175.04743007401376	128.5389092653659	167.1501206747749	163.64178867011975	131.17661219963648
ENSDARG00000092714	5.40281245112422e-6	5.568630475538804e-4	1.9344554606959585	4	13499264	13502549	-1	protein_coding	si:ch211-266a5.12	si:ch211-266a5.12 [Source:ZFIN;Acc:ZDB-GENE-081104-210]	62	58	14	41	10	31	8	14	7	8	12	17	64.50192735470235	65.57787598481555	18.995415564042844	30.705482401415257	9.913297542656272	40.78136869515441	10.009379657638718	14.331368544071301	4.971118037887079	8.914673102654662	8.766524393042129	13.680996364379265
ENSDARG00000103980	5.427233657918194e-6	5.571154226579587e-4	0.44119118162978177	10	187760	196815	1	protein_coding	ets2	v-ets avian erythroblastosis virus E26 oncogene homolog 2 [Source:ZFIN;Acc:ZDB-GENE-050522-552]	665	633	462	809	668	494	324	458	612	406	712	773	691.8351885625332	715.7033706618662	626.8487136134138	605.8715917742669	662.2082758494389	649.8708430776219	405.37987613436803	468.8404852274754	434.6177484552703	452.4196599597241	520.1471139871663	622.0829523332453
ENSDARG00000098761	5.548925272682297e-6	5.673104850357243e-4	1.0803075492586767	22	24246213	24248420	-1	protein_coding	rgs2	regulator of G protein signaling 2 [Source:ZFIN;Acc:ZDB-GENE-040718-410]	150	136	184	238	123	93	48	93	94	59	62	162	156.05305005169922	153.76881265405024	249.65403312742023	178.241580769191	121.93355977467215	122.34410608546322	60.056277945832306	95.2012338999022	66.75501365162648	65.74571413207813	45.293709364051004	130.37184770761417
ENSDARG00000005112	5.598181005169822e-6	5.700477083778348e-4	-0.19659174703942525	16	26774182	26802798	1	protein_coding	cdh17	cadherin 17, LI cadherin (liver-intestine) [Source:ZFIN;Acc:ZDB-GENE-030910-3]	2596	2508	2057	4006	2888	2195	2448	3121	4492	3108	4442	4249	2700.7581195614075	2835.677809826162	2790.969272516866	3000.150304879744	2862.960330319131	2887.584009221417	3062.8701752374477	3194.8715161461805	3190.0374608841084	3463.350500381336	3245.0751128244283	3419.444326602794
ENSDARG00000054321	5.956790171527132e-6	6.041376591962817e-4	-0.3228375410713543	4	5776347	5784895	1	protein_coding	ngs	notochord granular surface [Source:ZFIN;Acc:ZDB-GENE-080722-29]	2264	1896	1576	2950	2488	1601	1980	2842	3781	2504	3600	4093	2355.3607021136468	2143.7181528829356	2138.3410663522513	2209.2969044920733	2466.4284286128805	2106.1603639013615	2477.3214652655824	2909.267814446474	2685.1139001787205	2790.2926811309094	2629.9573179126387	3293.9010658473135
ENSDARG00000014248	6.438177415493308e-6	6.503585194017244e-4	0.71326823158842	14	29782508	29800107	-1	protein_coding	pdlim3b	PDZ and LIM domain 3b [Source:ZFIN;Acc:ZDB-GENE-060130-104]	144	147	152	310	182	181	107	91	231	91	159	130	149.81092804963123	166.20599603048078	206.23594040960802	232.16340352289583	180.42201527634415	238.1105720588048	133.87545292091784	93.15389553646345	164.0468952502736	101.40440654269678	116.15644820780822	104.61938396290026
ENSDARG00000091116	6.630565994450921e-6	6.671349237670759e-4	0.44832974480856025	19	22850657	22919764	1	protein_coding	pkhd1l1	polycystic kidney and hepatic disease 1 (autosomal recessive)-like 1 [Source:ZFIN;Acc:ZDB-GENE-060503-475]	1075	815	897	1422	1009	691	594	675	1362	657	915	945	1118.3801920371777	921.4822228900805	1217.0634114961736	1064.9559993856706	1000.2517220540178	909.0298634952161	743.1964395796748	690.9766976605806	967.2375382288859	732.1175285555141	668.4474849694624	760.5024449610826
