Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_7 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_7 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count
ENSDARG00000018404	1.390927101747492e-4	0.007726648911815108	-0.2186036744705877	23	10347851	10351754	1	protein_coding	krt18a.1	keratin 18a, tandem duplicate 1 [Source:NCBI gene;Acc:352912]	3560	3672	2530	2585	3281	3144	3118	2627	2503	4441	3284	2423	3151	3128	2675	4800	3717	4925	3286	3456	5888	3200	4749	4389	4044.322021729492	2966.3286753529514	2517.7655738332105	3549.612888739923	3011.142943532531	3033.6846154155014	3150.6523425918044	2877.719468462341	3305.1421990919202	3225.6605526126086	3161.038026591481	3100.816352408618	3410.7649782996455	3761.998079596346	3993.0064484969885	3986.621191739225	3612.1405364265206	3675.4542564584654	3985.74168918259	3427.6609953091684	4048.082528837771	3455.3376622606306	3369.345071962771	3418.9605910753103
ENSDARG00000028096	1.3962350667585444e-4	0.0077380130335309985	0.28566597039871683	10	15046837	15048781	-1	protein_coding	cldn23a	claudin 23a [Source:ZFIN;Acc:ZDB-GENE-091204-28]	459	535	354	353	472	376	407	369	295	472	359	315	327	286	253	456	346	499	224	344	396	276	424	456	521.4448898802913	432.1856866323064	352.2881474849631	484.7247000871152	433.1787471342135	362.8070659657215	411.26218840117525	404.2171617291982	389.53933229409364	342.83084459201785	345.55805467306385	403.11892323925497	353.95752075658015	343.967855103758	377.6563108298086	378.72901321522636	336.23907064933445	372.3962789792435	271.69998124677426	341.17921944049596	272.25555051286636	298.0228733699794	300.82171204721305	355.2166847870452
ENSDARG00000100190	1.4314481907224405e-4	0.007887350892580098	0.4473923970117664	1	59406243	59415948	-1	protein_coding	si:ch211-188p14.4	si:ch211-188p14.4 [Source:ZFIN;Acc:ZDB-GENE-121214-355]	353	520	296	440	455	336	315	346	201	468	439	316	266	308	186	301	257	320	226	218	321	393	415	341	401.0240656377839	420.0683309323352	294.5686204959013	604.1894278706252	417.57697022471854	324.21056958638945	318.2987453227769	379.0220540875409	265.4149348851282	339.9254984514076	422.56263510160176	404.3986658527129	287.9287477714077	370.42692088097016	277.64456053100554	249.99437056531391	249.74982993317616	238.8112410287734	274.1258739364776	216.21241231984916	220.69199927936896	424.3586566463837	294.436345517909	265.6335296324176
ENSDARG00000103586	1.4331446278797498e-4	0.007887350892580098	0.3342475075725428	23	43177290	43252396	1	protein_coding	si:dkey-65j6.2	si:dkey-65j6.2 [Source:ZFIN;Acc:ZDB-GENE-090313-319]	237	251	227	163	203	189	181	234	160	246	212	135	161	198	109	182	149	221	136	151	251	167	204	174	269.2427862780589	202.76375204618486	225.90228666408646	223.82471987025434	186.30357133102828	182.36844539234406	182.895469534675	256.33283426729645	211.2755700578135	178.67878764753473	204.06213813562545	172.76525281682356	174.2726631247994	238.1315919949094	162.70568332193335	151.15938685344562	144.79659400795038	164.92901333549662	164.96070289982723	149.7618085334735	172.5660181281047	180.32543424922665	144.73497466422515	135.54320866874093
ENSDARG00000101040	1.4331569286264847e-4	0.007887350892580098	1.9594101945628517	2	45191049	45193014	1	protein_coding	ccl20a.3	chemokine (C-C motif) ligand 20a, duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-081022-193]	60	73	26	33	62	44	36	46	43	67	41	43	21	13	35	20	18	25	2	0	1	3	2	2	68.16273070330604	58.971131073193206	25.874270719234573	45.31420709029689	56.90059814051109	42.45614601726528	36.376999465460216	50.39021528331469	56.78030945303738	48.66454785522288	39.464847469625674	55.02893237869195	22.73121692932166	15.634902504716273	52.244944185941904	16.61092163224677	17.49220598753763	18.65712820537292	2.4258926897033417	0	0.6875140164466322	3.239379058369341	1.4189703398453446	1.5579679157326545
ENSDARG00000076419	1.4445970323640408e-4	0.007931907779554409	0.4406143275989032	8	2215708	2230128	-1	protein_coding	si:dkeyp-117b11.2	si:dkeyp-117b11.2 [Source:ZFIN;Acc:ZDB-GENE-081104-454]	31	86	61	60	78	50	66	56	57	82	55	47	50	30	36	48	45	70	34	43	66	54	55	54	35.21741086337479	69.47283934650159	60.70501976435804	82.38946743690343	71.5846234670946	48.245620474165094	66.69116568667707	61.34460991012222	75.26692183309606	59.55959588251158	52.94064904461981	60.147902832523755	54.12194506981348	36.08054424165294	53.73765687696881	39.86621191739225	43.73051496884407	52.23995897504418	41.240175724956806	42.647402430061994	45.37592508547773	58.30882305064814	39.021684345746976	42.065133724781674
ENSDARG00000069615	1.4750398225701775e-4	0.008073333067760655	-0.34236088481599386	10	3111004	3129887	1	protein_coding	ckmt2a	creatine kinase, mitochondrial 2a (sarcomeric) [Source:ZFIN;Acc:ZDB-GENE-030131-5717]	1442	2046	1582	1436	1913	1662	1711	1565	1405	2379	1982	1424	1788	1637	1508	4044	1978	3362	1939	1569	3467	1916	2314	3348	1638.1776279027886	1652.8073174760725	1574.3498568395805	1971.8545873232222	1755.6587781096407	1603.6844245612479	1728.9179468167342	1714.36275909538	1855.2635995701748	1727.9546171279883	1907.7884801170267	1822.353481564124	1935.40075569653	1968.7950307861952	2251.0107380685827	3358.7283540402973	1922.1990801860795	2509.0106010585505	2351.9029626673896	1556.1342886690063	2383.6110950204743	2068.8834252785523	1641.7486832010636	2608.0382909364635
ENSDARG00000041908	1.4771612779966798e-4	0.008073333067760655	-0.23523721621587634	5	68826514	68843111	1	protein_coding	usp39	ubiquitin specific peptidase 39 [Source:ZFIN;Acc:ZDB-GENE-030131-966]	163	253	211	135	262	217	201	188	157	295	201	196	202	194	139	323	304	305	224	270	354	223	322	320	185.1754184106481	204.3793994728477	209.9796585291729	185.37630173303273	240.45091472280495	209.38599285787652	203.10491368215287	205.94261898398176	207.3141531192295	214.26927787001117	193.4740083267015	250.82955223775863	218.65265808204646	233.320852762689	207.48706405274072	268.26638436078537	295.42392334507997	227.61696410554964	271.69998124677426	267.7860152585288	243.37996182210782	240.7938433387877	228.45422471510048	249.27486651722472
ENSDARG00000100660	1.4817231326137478e-4	0.008079648897838644	0.4613452892668033	4	269443	277081	-1	protein_coding	si:ch73-252i11.1	si:ch73-252i11.1 [Source:ZFIN;Acc:ZDB-GENE-141210-7]	105	149	132	79	150	118	144	110	83	133	125	106	94	77	71	134	102	171	70	71	135	47	99	68	119.28477873078558	120.36573328638065	131.36168211303706	108.47946545858953	137.6627374367204	113.85966431902963	145.50799786184086	120.49834089488294	109.59920196749076	96.60275917529317	120.31965691959047	135.65271702654294	101.74925673124933	92.60673022024254	105.98260106291072	111.29317493605336	99.12250059604656	127.61475692475078	84.90624413961696	70.41780401242794	92.81439222029536	50.75027191445301	70.23903182234456	52.97090913491025
ENSDARG00000055974	1.4884261049004382e-4	0.008097584222073026	-0.4057457947454575	19	47290287	47298657	1	protein_coding	tpmt.1	thiopurine S-methyltransferase, tandem duplicate 1 [Source:NCBI gene;Acc:436842]	49	100	90	69	84	67	74	70	54	115	54	79	87	71	67	156	102	151	72	96	193	94	132	104	55.6662300743666	80.78237133314137	89.56478325888891	94.74788755243895	77.09113296456341	64.64913143538124	74.77494334566822	76.68076238765278	71.30550489451205	83.52870154254673	51.97809178926308	101.09966646317822	94.17218442147545	85.39062137191195	100.01175029880308	129.5651887315248	99.12250059604656	112.68905436045245	87.33213682932029	95.21280542525469	132.69020517420003	101.50054382890602	93.65204242979274	81.01433161809804
ENSDARG00000101084	1.4940228306018996e-4	0.008104279886206862	0.989649337415028	KN149813.1	12050	48241	-1	protein_coding	CABZ01069184.1	NA	19	19	14	10	34	19	14	20	11	34	8	33	13	9	7	4	15	14	6	8	26	8	13	7	21.58486472271358	15.348650553296862	13.932299618049386	13.731577906150573	31.203553818989956	18.333335780182736	14.146610903234528	21.90878925361508	14.52519544147468	24.695442195187727	7.70045804285379	42.231506244112424	14.071705718151504	10.82416327249588	10.44898883718838	3.3221843264493542	14.576838322948024	10.447991795008836	7.277678069110024	7.934400452104557	17.87536442761244	8.638344155651577	9.22330720899474	5.452887705064291
ENSDARG00000021480	1.4964901307582654e-4	0.008104279886206862	-0.3193181444995237	2	20604775	20615639	1	protein_coding	olfml2bb	olfactomedin-like 2Bb [Source:ZFIN;Acc:ZDB-GENE-070912-266]	100	148	106	57	118	124	125	73	66	145	110	97	122	110	94	129	160	197	93	125	180	122	188	200	113.60455117217674	119.55790957304924	105.48741139380249	78.26999406505827	108.29468678355337	119.64913877592944	126.30902592173686	79.96708077569504	87.15117264884807	105.31879759712413	105.88129808923962	124.13503350542136	132.05754597034488	132.29532888606076	140.3149929565297	107.14044452799168	155.48627544477893	147.0181702583386	112.80401007120538	123.9750070641337	123.7525229603938	131.73474837368653	133.3832119454624	155.79679157326544
ENSDARG00000060679	1.5042773971686544e-4	0.008127895184701705	-0.10046865952312951	17	28082441	28101989	-1	protein_coding	kdm1a	lysine (K)-specific demethylase 1a [Source:ZFIN;Acc:ZDB-GENE-030131-7828]	1682	2522	2099	1531	2317	2114	1996	1909	1491	2771	2030	1699	2051	1679	1468	2755	2248	2976	1763	2289	3166	2000	2946	2968	1910.8285507160126	2037.3314050218255	2088.849778448976	2102.304577431653	2126.4304176058745	2039.8248336477002	2016.9025259182943	2091.1939342575592	1968.8242184762496	2012.6785389077997	1953.9912283741494	2174.282700265061	2220.0821867637487	2019.3077927245095	2191.3022304275064	2288.154454841993	2184.582169999144	2220.9445415675923	2138.4244059734956	2270.2303293584164	2176.6693760700377	2159.586038912894	2090.1433105921924	2312.0243869472592
ENSDARG00000029830	1.520331556546891e-4	0.008195969209384603	0.46340387618355805	4	21717793	21720943	1	protein_coding	myf6	myogenic factor 6 [Source:NCBI gene;Acc:404208]	42	55	53	43	50	52	43	46	39	50	43	34	32	43	17	43	33	36	35	32	48	32	56	29	47.71391149231423	44.43030423322776	52.743705696901245	59.04578499644746	45.88757914557346	50.1754452931317	43.45030491707748	50.39021528331469	51.49842020159204	36.31682675762901	41.38996198033912	43.51124885757038	34.63804484468063	51.71544674636921	25.376115747457497	35.713481509330556	32.06904431048565	26.866264615737006	42.45312206980848	31.737601808418226	33.00067278943835	34.55337662260631	39.73116951566965	22.59053477812349
ENSDARG00000071445	1.525905440465428e-4	0.008201103879217643	0.24935697567322967	12	26385096	26408876	-1	protein_coding	myoz1b	myozenin 1b [Source:ZFIN;Acc:ZDB-GENE-040718-146]	3053	4325	4007	3284	3310	3305	3194	2967	2389	4451	3408	2504	2500	2640	2046	4274	3077	3302	2380	2466	3800	2542	4301	3645	3468.346947286556	3493.8375601583643	3987.6231835374206	4509.450184379848	3037.757739436963	3189.0355133423127	3227.4482303522204	3250.1688857737972	3154.608355425728	3232.9239179641345	3280.395126255715	3204.4755040987125	2706.0972534906737	3175.0878932654587	3054.090165841061	3549.753952811135	2990.195434647405	2464.2334933656552	2886.8123007469762	2445.7789393612297	2612.5532624972025	2744.8338554582883	3051.4957158374136	2839.3965264227627
ENSDARG00000052633	1.5281989521982286e-4	0.008201103879217643	-0.4305133040650768	2	49987088	50053006	-1	protein_coding	si:ch211-106n13.3	si:ch211-106n13.3 [Source:ZFIN;Acc:ZDB-GENE-030131-9088]	135	219	109	125	168	163	170	84	164	273	125	112	177	244	144	248	200	292	208	164	268	199	255	263	153.3661440824386	176.9133932195796	108.4729041690988	171.64472382688217	154.18226592912683	157.2807227457782	171.78027525356214	92.01691486518334	216.55745930925883	198.28987409665442	120.31965691959047	143.33117270729065	191.59168554713972	293.4550931654439	214.95062750787525	205.97542823985995	194.35784430597366	217.9152574387557	252.29283972914752	162.6552092681434	184.25375640769744	214.87881087183297	180.91871833028142	204.87278091884406
ENSDARG00000087832	1.541729414037974e-4	0.008255038758686398	0.6421807310761424	16	25701985	25741225	-1	protein_coding	bcl3	BCL3 transcription coactivator [Source:ZFIN;Acc:ZDB-GENE-061013-1]	55	70	43	44	47	38	36	39	26	44	40	27	44	20	33	30	26	44	14	26	40	19	37	20	62.482503144697205	56.547659933198965	42.79206311258026	60.41894278706252	43.134324396839055	36.66667156036547	36.376999465460216	42.72213904454941	34.33228013439469	31.95880754671353	38.50229021426895	34.553050563364714	47.62731166143586	24.053696161101957	49.259518803888085	24.916382448370157	25.266519759776575	32.83654564145634	16.98124882792339	25.78680146933981	27.50056065786529	20.516067369672495	26.250951287138875	15.579679157326545
ENSDARG00000089138	1.5621388945592354e-4	0.008345480761023663	-0.23326541884206883	1	28391631	28473487	-1	protein_coding	si:ch1073-440b2.1	si:ch1073-440b2.1 [Source:ZFIN;Acc:ZDB-GENE-030131-8303]	344	437	382	215	417	354	349	333	273	522	446	365	399	361	294	420	483	597	378	438	598	411	714	596	390.799656032288	353.0189627258278	380.1527467210618	295.2289249822373	382.7024100740827	341.5789929570889	352.6548003734893	364.7813410726911	360.4889414111443	379.1476713496469	429.3005358890988	467.10605391215256	431.8931216571115	434.1692157078904	438.857531161912	348.8293542771822	469.3741939989264	445.53222154430534	458.49371835393157	434.4084247527245	411.1333818350861	443.7949309965997	506.572411324788	464.274438888331
ENSDARG00000099448	1.5771658843596672e-4	0.00840682579258681	0.3883328690675191	16	35905031	35938157	1	protein_coding	sh3d21	SH3 domain containing 21 [Source:ZFIN;Acc:ZDB-GENE-051120-57]	620	778	621	479	754	616	774	685	478	950	643	534	603	369	556	726	582	756	338	431	523	418	597	554	704.3482172674958	628.4868489718399	617.9970044863335	657.7425817046125	691.9846935152478	594.386044241714	782.1054885073946	750.3760319363165	631.1857655477179	690.0197083949512	618.9243151943734	683.3825555865465	652.7106575419506	443.79069417233114	829.9482562109629	602.9764552505578	565.5813269303833	564.1915569304771	409.9758645598647	427.465824357133	359.5698306015887	451.35348213279485	423.5626464438354	431.5571126579453
ENSDARG00000061651	1.5984110923440484e-4	0.0085009666166818	0.3090938760684749	5	26204561	26211846	1	protein_coding	marveld2b	MARVEL domain containing 2b [Source:ZFIN;Acc:ZDB-GENE-050208-54]	160	190	154	104	161	143	158	147	112	217	134	129	162	99	73	115	145	178	101	126	189	88	168	150	181.76728187548278	153.4865055329686	153.25529579854324	142.80841022396595	147.75800484874657	137.98247455611218	159.6546087650754	161.02960101407083	147.89289904046944	157.6150281281099	128.982672217801	165.08679713607583	175.35510202619565	119.0657959974547	108.96802644496455	95.51279938541893	140.9094371218309	132.8387528222552	122.50758083001875	124.96680712064676	129.9401491084135	95.02178571216734	119.19350854700895	116.84759367994909
ENSDARG00000071259	1.605324034928554e-4	0.00850225167222121	-0.20425096151807515	17	10783599	10813885	-1	protein_coding	fbxo34	F-box protein 34 [Source:ZFIN;Acc:ZDB-GENE-030131-2194]	645	891	851	577	735	733	818	653	553	997	705	515	868	749	499	1092	902	1076	628	851	1356	728	1304	916	732.74935506054	719.7709285782896	846.8847839257163	792.312045184888	674.54741343993	707.2807961512603	826.566265631846	715.3219691305324	730.221189012318	724.1575255471225	678.6028650264902	659.0674459308455	939.556966411962	900.8109212332683	744.8636328224288	906.9563211206737	876.5538778199411	803.0027979592505	761.7303045668492	844.0218480926222	932.2690063016333	786.0893181642934	925.1686615791647	713.5493054055557
ENSDARG00000117735	1.605821563724748e-4	0.00850225167222121	0.9407848083897438	7	980292	989868	1	lincRNA	CR926130.1	NA	72	90	72	42	49	64	73	83	48	93	76	57	55	39	22	1	65	59	39	28	42	29	54	19	81.79527684396726	72.70413419982724	71.65182660711113	57.672627205832406	44.969827562662	61.75439420693132	73.76447113829433	90.92147540250258	63.38267101734405	67.54929776918996	73.15435140711101	72.94532896710328	59.53413957679482	46.90470751414882	32.83967920259205	0.8305460816123386	63.166299399441435	44.03082256468009	47.30490744921516	27.77040158236595	28.875588690758555	31.313997564236963	38.312199175824304	14.800695199460218
ENSDARG00000077836	1.6099137760752143e-4	0.008504934246882869	0.39665166092676724	6	30668098	30676074	1	protein_coding	ttc22	tetratricopeptide repeat domain 22 [Source:ZFIN;Acc:ZDB-GENE-050208-292]	88	125	112	68	96	90	125	92	75	117	104	77	75	69	66	109	88	116	36	62	83	53	103	111	99.97200503151554	100.97796416642672	111.45839694439509	93.3747297618239	88.10415195950105	86.84211685349717	126.30902592173686	100.78043056662938	99.03542346460009	84.9813746128519	100.10595455709928	98.54018123626233	81.18291760472022	82.98525175580176	98.51903760777617	90.5295228957449	85.5174514946284	86.56907487293036	43.666068414660145	61.49160350381032	57.06366336507048	57.22903003119169	73.07697250203525	86.46721932316233
ENSDARG00000036943	1.6302933342255316e-4	0.008593457308406579	0.23763000238282306	19	329808	340641	-1	protein_coding	golph3l	golgi phosphoprotein 3-like [Source:ZFIN;Acc:ZDB-GENE-051113-168]	309	426	360	248	314	327	352	269	253	440	327	251	333	216	212	276	307	375	213	288	362	229	374	382	351.03806312202613	344.13290187918227	358.25913303555564	340.5431320725342	288.17399703420136	315.5263579010397	355.686216995611	294.6732154611228	334.0794951539176	319.5880754671353	314.75622250164867	321.215395977946	360.45215416495773	259.77991853990113	316.45509049770527	229.23071852500544	298.3392910096696	279.8569230805938	258.35757145340585	285.63841627576403	248.8800739536809	247.27260145552637	265.3474535510794	297.57187190493704
ENSDARG00000112958	1.648482650223645e-4	0.00865946242327974	0.6174602752469849	8	554531	572756	1	protein_coding	FO704758.2	NA	43	51	54	49	34	26	46	33	23	44	45	37	21	32	28	26	26	27	23	19	39	21	54	31	48.849957004036	41.1990093799021	53.73886995533335	67.2847317401378	31.203553818989956	25.08772264656585	46.481721539199164	36.149502268464886	30.370863195810692	31.95880754671353	43.31507649105257	47.35047669794423	22.73121692932166	38.48591385776313	41.79595534875352	21.5941981219208	25.266519759776575	20.149698461802753	27.897765931588427	18.844201073748323	26.81304664141866	22.675653408585386	38.312199175824304	24.148502693856145
ENSDARG00000017901	1.6501787989638521e-4	0.00865946242327974	0.21916824128844628	7	29863548	29946044	1	protein_coding	tln2a	talin 2a [Source:ZFIN;Acc:ZDB-GENE-040724-263]	984	1199	1047	669	1089	1078	1105	1161	791	1568	1431	838	879	875	678	1149	989	1164	842	853	1316	880	1160	1200	1117.8687835342191	968.5806322843652	1041.9369785784077	918.6425619214733	999.4314737905901	1040.1755774229994	1116.5717891481538	1271.8052161723554	1044.4935994733155	1138.8956871192458	1377.4194324154716	1072.424310077764	951.4637943273209	1052.3492070482107	1012.059204516246	954.297447772577	961.0995400930398	868.6758892421632	1021.3008223651068	846.0054482056483	904.7684456437681	950.2178571216734	823.0027971102999	934.7807494395927
ENSDARG00000075867	1.6556580803128978e-4	0.00865946242327974	0.48557592292426094	3	24708685	24765127	1	protein_coding	mrtfaa	myocardin related transcription factor Aa [Source:ZFIN;Acc:ZDB-GENE-121205-3]	45	62	49	33	60	53	69	43	35	70	53	36	35	43	24	23	49	48	34	23	43	43	52	50	51.12204802747953	50.08507022654765	48.76304866317285	45.31420709029689	55.06509497468816	51.140357702615	69.72258230879875	47.10389689527242	46.216530950146705	50.843557460680614	51.01553453390636	46.07073408448628	37.88536154886943	51.71544674636921	35.82510458464588	19.102559877083788	47.61767185496355	35.821686154316005	41.240175724956806	22.8114012998006	29.56310270720519	46.431099836627226	36.89322883597896	38.94919789331636
